Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2026-06-06 19:06	KD3CCO	FN10cs	N4TVC/4	FM18is	7.040124	10	-24	0	226	169	WSPR2	23	7	
2026-06-06 19:06	KD3CCO	FN10cs	N5CSC	EL09uj	7.040089	10	-17	0	2245	242	WSPR2	225	116	3.0.0
2026-06-06 19:06	KD3CCO	FN10cs	KC2STA4	FN22	7.0401	10	-3	0	297	49	WSPR2	30	27	2.5.4
2026-06-06 19:06	KD3CCO	FN10cs	VK3GLN	QF12wo	7.040098	10	-24	0	16433	262	WSPR2	1643	516	web-888
2026-06-06 19:06	KD3CCO	FN10cs	K3GMQ	FN20lh	7.040098	10	5	0	238	101	WSPR2	24	27	UberSDR
2026-06-06 19:06	KD3CCO	FN10cs	KB3EDF	FM18rh	7.040121	10	-2	0	294	158	WSPR2	29	27	SparkSDR
2026-06-06 19:06	KD3CCO	FN10cs	NM1Z	FN41qp	7.040097	10	-19	0	607	78	WSPR2	61	28	
2026-06-06 19:06	KD3CCO	FN10cs	K2ZA	FM29lo	7.040099	10	-9	0	267	118	WSPR2	27	20	3.0.1
2026-06-06 19:06	KD3CCO	FN10cs	K1RA-4	FM18cr	7.040104	10	7	0	227	180	WSPR2	23	28	UberSDR
2026-06-06 19:06	KD3CCO	FN10cs	W1DRF	FN31pr	7.040099	10	-16	0	438	74	WSPR2	44	24	web-888
2026-06-06 19:06	KD3CCO	FN10cs	K1VL	FN33om	7.040099	10	3	0	513	52	WSPR2	51	55	v1.2.115
2026-06-06 19:06	KD3CCO	FN10cs	AE5AU	EM34rq	7.040099	10	4	0	1460	247	WSPR2	146	163	SparkSDR
2026-06-06 19:06	KD3CCO	FN10cs	K3FZ	FN30kx	7.040125	10	-24	0	393	85	WSPR2	39	12	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	K5QP	EM13sc	7.040075	10	-28	0	1860	249	WSPR2	186	37	2.6.1
2026-06-06 19:06	KD3CCO	FN10cs	KM4QXW	EM74qb	7.040106	10	-17	0	959	221	WSPR2	96	49	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	KQ4PLL	EM63um	7.040124	10	-23	0	1102	226	WSPR2	110	38	3.1.0
2026-06-06 19:06	KD3CCO	FN10cs	N9AWU	EM69sm	7.040098	10	-2	0	749	262	WSPR2	75	71	web-888
2026-06-06 19:06	KD3CCO	FN10cs	AC1BC	FN42lh	7.040098	10	-25	0	587	71	WSPR2	59	17	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	WX9Z	EM78ch	7.040101	10	-7	0	738	251	WSPR2	74	59	3.0.0
2026-06-06 19:06	KD3CCO	FN10cs	KY4UI	EM73	7.040098	10	13	0	1034	221	WSPR2	103	141	3.0.0
2026-06-06 19:06	KD3CCO	FN10cs	KD2ZID	FN31ba	7.040098	10	-4	0	330	84	WSPR2	33	29	v1.2.114
2026-06-06 19:06	KD3CCO	FN10cs	KG5ABO	EM12hp	7.040107	10	-21	0	1959	249	WSPR2	196	78	3.1.0
2026-06-06 19:06	KD3CCO	FN10cs	KG5GNQ	EM79cu	7.040102	10	-12	0	686	264	WSPR2	69	45	v1.2.114
2026-06-06 19:06	KD3CCO	FN10cs	VK3STW	QF22eu	7.040097	10	-19	0	16382	262	WSPR2	1638	749	v1.2.115
2026-06-06 19:06	KD3CCO	FN10cs	AC9RZ	EN52	7.040107	10	-7	0	953	285	WSPR2	95	76	2.6.0
2026-06-06 19:06	KD3CCO	FN10cs	KE8OIR	EM79sm	7.040099	10	-1	0	583	258	WSPR2	58	56	3.0.0
2026-06-06 19:06	KD3CCO	FN10cs	WB7OND	FM05mc	7.040099	10	-15	0	638	190	WSPR2	64	37	2.6.1
2026-06-06 19:06	KD3CCO	FN10cs	KQ4DTX	EM78rc	7.040094	10	7	0	651	245	WSPR2	65	78	3.0.0
2026-06-06 19:06	KD3CCO	FN10cs	VK3CMZ	QF13xa	7.040098	10	-22	0	16411	263	WSPR2	1641	610	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KB3HGW/A	FN00op	7.040102	10	-17	0	85	261	WSPR2	9	5	2.7.1-deve
2026-06-06 19:06	KD3CCO	FN10cs	KC0KVR	EM48rp	7.040107	10	-5	0	1115	262	WSPR2	112	96	SparkSDR
2026-06-06 19:06	KD3CCO	FN10cs	WA1PER	FN31og	7.040087	10	-18	0	423	81	WSPR2	42	20	v1.2.114
2026-06-06 19:06	KD3CCO	FN10cs	KD3ANN	FM29bp	7.040097	10	0	0	205	127	WSPR2	21	21	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	N8MH	FM05pk	7.0401	10	-4	0	598	188	WSPR2	60	53	3.1.0
2026-06-06 19:06	KD3CCO	FN10cs	PY2UBK	GG67na	7.040096	10	-13	0	7775	150	WSPR2	778	489	2.7.0-rc7
2026-06-06 19:06	KD3CCO	FN10cs	N3EYQ	FN21xv	7.040099	10	4	0	337	67	WSPR2	34	38	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	KA3BWP2	FM18	7.040101	10	-13	0	263	166	WSPR2	26	16	2.5.4
2026-06-06 19:06	KD3CCO	FN10cs	KB3HGW	FM19od	7.040104	10	-8	0	200	154	WSPR2	20	15	2.8.0
2026-06-06 19:06	KD3CCO	FN10cs	K0RAE/W	EN36au	7.0401	10	-20	0	1459	303	WSPR2	146	63	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	KF4EAG	FM05on	7.040101	10	-5	0	586	189	WSPR2	59	51	2.6.1
2026-06-06 19:06	KD3CCO	FN10cs	KW4TN	EM75vu	7.040098	10	-22	0	782	228	WSPR2	78	29	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	VE3CWM	FN15xi	7.040104	10	4	0	529	15	WSPR2	53	59	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	WA1RAJ	FN42dt	7.040111	10	1	0	553	64	WSPR2	55	57	2.1.0
2026-06-06 19:06	KD3CCO	FN10cs	KD2LZI	FN22vt	7.040207	10	10	0	374	51	WSPR2	37	48	
2026-06-06 19:06	KD3CCO	FN10cs	EA8/DF4UE	IL38bp	7.040097	10	-10	0	5866	82	WSPR2	587	419	UberSDR
2026-06-06 19:06	KD3CCO	FN10cs	AC0G/ND	EN16ov	7.040098	10	-15	0	1664	300	WSPR2	166	95	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KX1Q	FN42ij	7.040101	10	-13	0	570	69	WSPR2	57	36	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	AB1BZ	FN42ht	7.040102	10	9	0	578	65	WSPR2	58	73	2.6.1
2026-06-06 19:06	KD3CCO	FN10cs	K3DFD	FN20lb	7.040098	10	-7	0	246	108	WSPR2	25	20	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	AC0G	EM38ww	7.040098	10	-1	0	1239	265	WSPR2	124	120	WD_4.0
2026-06-06 19:06	KD3CCO	FN10cs	KC2G	FN21wa	7.040098	10	-14	0	309	84	WSPR2	31	19	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W7WKR-2	CN98pi	7.040099	10	-25	0	3455	299	WSPR2	346	99	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KZ4IK	FM08vi	7.040095	10	4	0	271	188	WSPR2	27	30	2.8.0
2026-06-06 19:06	KD3CCO	FN10cs	WS3W	FM19ng	7.040096	10	-13	0	184	155	WSPR2	18	11	
2026-06-06 19:06	KD3CCO	FN10cs	W4HOD	EM72eo	7.040108	10	-8	0	1145	220	WSPR2	115	89	2.6.1
2026-06-06 19:06	KD3CCO	FN10cs	N3AGE-2	FN30hw	7.040098	10	-7	0	372	86	WSPR2	37	30	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KE2FDW	FN21tg	7.040098	10	-21	0	292	78	WSPR2	29	12	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W3USR-1	FN21ej	7.040098	10	4	0	194	68	WSPR2	19	21	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KA4PKB/0	EN41kf	7.040102	10	3	0	1119	277	WSPR2	112	122	2.7.0
2026-06-06 19:06	KD3CCO	FN10cs	N3AGE-0	FN30hw	7.040098	10	-4	0	372	86	WSPR2	37	33	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W4KEL	FM08rd	7.040099	10	6	0	299	193	WSPR2	30	35	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	K9TRV	EN82bi	7.040098	10	-1	0	536	291	WSPR2	54	52	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KX4AZ/T	EN74gc	7.040098	10	12	0	730	303	WSPR2	73	98	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	VK7JJ	QE38lr	7.040097	10	-16	0	16303	254	WSPR2	1630	885	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K9TRV-4	EN82bi	7.040098	10	1	0	536	291	WSPR2	54	56	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	UACNJ	FN20mv	7.040098	10	-27	0	239	86	WSPR2	24	5	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K9TRV-2	EN82bi	7.040099	10	1	0	536	291	WSPR2	54	56	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	N6GN5	DN70ll	7.040098	10	-23	0	2291	278	WSPR2	229	79	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	N2YCH	FN31jg	7.040098	10	-6	0	388	80	WSPR2	39	32	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W1BW	FN54nh	7.040098	10	-4	0	829	59	WSPR2	83	74	
2026-06-06 19:06	KD3CCO	FN10cs	K9TRV-5	EN82bi	7.0401	10	2	0	536	291	WSPR2	54	57	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	N5TNL	EM25ui	7.040098	10	-16	0	1562	253	WSPR2	156	85	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KD3ALD	FN21ni	7.040098	10	-12	0	253	74	WSPR2	25	16	WD_3.3.2-1
2026-06-06 19:06	KD3CCO	FN10cs	W1XP	FN42fo	7.040098	10	12	0	557	66	WSPR2	56	75	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K3LR	EN91se	7.040098	10	12	0	229	283	WSPR2	23	31	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K8NVH	EN82lm	7.040096	10	-12	0	478	296	WSPR2	48	32	WD_3.2.3
2026-06-06 19:06	KD3CCO	FN10cs	N1DQ-1	FN42hn	7.040098	10	2	0	569	67	WSPR2	57	60	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KX4O	FM18cp	7.040116	10	14	0	236	180	WSPR2	24	34	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K9IMM	EN52cv	7.04009	10	-7	0	1021	287	WSPR2	102	82	CWSL_DIGI
2026-06-06 19:06	KD3CCO	FN10cs	EA8BFK	IL38bo	7.040099	10	-5	0	5868	82	WSPR2	587	503	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K9DZT	EN52wx	7.040098	10	-23	0	889	289	WSPR2	89	31	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KD2OM	FN12gx	7.040098	10	10	0	247	6	WSPR2	25	32	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	WA2N	EM85ll	7.040098	10	4	0	746	220	WSPR2	75	84	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	VK5ARG	PF95ht	7.040097	10	-6	0	16744	271	WSPR2	1674	1387	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	N3AGE-4	FN30hw	7.040098	10	-8	0	372	86	WSPR2	37	29	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W1PJE	FN42dk	7.0401	10	-1	0	539	68	WSPR2	54	52	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KD7EFG	DN31uo	7.040097	10	-16	0	2869	283	WSPR2	287	156	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K1RA-PI	FM18cr	7.040098	10	6	0	227	180	WSPR2	23	27	DS_0.35.1
2026-06-06 19:06	KD3CCO	FN10cs	KD7EFG-1	DN31uo	7.040098	10	-16	1	2869	283	WSPR2	287	156	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	WD4ELG	FM06be	7.040098	10	-7	0	541	200	WSPR2	54	43	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	KD2CLR	FN13gb	7.040098	10	-5	0	256	6	WSPR2	26	22	WD_3.1.7
2026-06-06 19:06	KD3CCO	FN10cs	K5MO	FM05	7.040098	10	0	0	598	191	WSPR2	60	60	WD_3.2.3
2026-06-06 19:06	KD3CCO	FN10cs	K1RA	FM18cr	7.040134	10	7	0	227	180	WSPR2	23	28	CWSL_DIGI
2026-06-06 19:06	KD3CCO	FN10cs	KW7MM	DM42mm	7.040104	10	-26	0	3077	263	WSPR2	308	79	CWSL_DIGI
2026-06-06 19:06	KD3CCO	FN10cs	W3OA	EM95mn	7.040066	10	2	0	642	207	WSPR2	64	68	CWSL_DIGI
2026-06-06 19:06	KD3CCO	FN10cs	VA3ROM-1	EN58jk	7.040098	10	-8	0	1240	317	WSPR2	124	96	web-888
2026-06-06 19:06	KD3CCO	FN10cs	VA3VOR	FN14rl	7.040098	10	-18	0	425	14	WSPR2	43	21	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KB8VUC	EN72er	7.040167	10	-11	0	685	291	WSPR2	69	47	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KU4BY	FM16vf	7.040098	10	8	0	523	164	WSPR2	52	64	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KA3SKN	FM18kx	7.040099	10	-21	0	207	164	WSPR2	21	8	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	VE2EBM	FN36lb	7.040098	10	2	0	702	31	WSPR2	70	74	web-888
2026-06-06 19:06	KD3CCO	FN10cs	KF9ET	EM69rd	7.04013	10	-10	0	767	259	WSPR2	77	55	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	WF4V	FM18jr	7.040098	10	-9	0	232	167	WSPR2	23	17	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	K8NVH-K0	EN82lm	7.040106	10	-12	0	478	296	WSPR2	48	32	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	N0QDS	EN35ga	7.040098	10	-4	0	1358	296	WSPR2	136	120	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KM4MZA	EM78qe	7.040098	10	-14	0	653	246	WSPR2	65	39	1.4A Kiwi
2026-06-06 19:06	KD3CCO	FN10cs	KV0S	EM38tv	7.040098	10	-11	0	1261	265	WSPR2	126	86	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	W2KGY	FN31aj	7.040097	10	-12	0	329	77	WSPR2	33	22	WD_3.3.2-2
2026-06-06 19:06	KD3CCO	FN10cs	K0RE	EN43	7.040092	10	-4	0	1132	290	WSPR2	113	100	2.6.1
2026-06-06 19:02	DK8AF	JN59ms	KD3CCO	FN10cs	14.09718	1	-28	0	6609	298	WSPR2	6609	1322	3.0.1
2026-06-06 19:02	K7CMI	DN57	KD3CCO	FN10cs	14.097157	0.5	-20	0	2584	95	WSPR2	5168	2215	3.0.1
2026-06-06 19:02	2E0DLC	IO93hm	KD3CCO	FN10cs	14.097153	0.2	-21	0	5659	288	WSPR2	28295	11318	3.0.1
2026-06-06 19:02	N9VP	FM06bc	KD3CCO	FN10cs	14.097116	0.2	-27	0	550	19	WSPR2	2750	629	3.0.1
2026-06-06 19:02	K0CFW	EN34oq	KD3CCO	FN10cs	14.097101	0.2	-16	0	1298	104	WSPR2	6490	3523	3.0.1
2026-06-06 19:02	AL4U	FM05	KD3CCO	FN10cs	14.097073	0.2	-16	0	598	10	WSPR2	2990	1623	3.0.1
2026-06-06 19:02	WW0WWV	DN70mq	KD3CCO	FN10cs	14.097054	1	-18	0	2280	81	WSPR2	2280	1107	3.0.1
2026-06-06 19:02	G8MCD	IO91us	KD3CCO	FN10cs	14.097019	0.2	-19	0	5792	290	WSPR2	28960	13239	3.0.1
2026-06-06 19:02	KO4VYS	EL96al	KD3CCO	FN10cs	14.096997	0.2	-10	0	1635	13	WSPR2	8175	5839	3.0.1
2026-06-06 19:00	KD3CCO	FN10cs	KB8DOA	EL96mm	28.126093	10	-27	0	1611	191	WSPR2	161	37	1.4A Kiwi
2026-06-06 19:00	KD3CCO	FN10cs	AC0G	EM38ww	28.126092	10	-21	0	1239	265	WSPR2	124	50	WD_4.0
2026-06-06 19:00	KD3CCO	FN10cs	KV0S	EM38tv	28.126092	10	-27	0	1261	265	WSPR2	126	29	WD_3.3.2-2
2026-06-06 19:00	KD3CCO	FN10cs	KW7MM	DM42mm	28.126097	10	-16	0	3077	263	WSPR2	308	167	CWSL_DIGI
2026-06-06 19:00	KD3CCO	FN10cs	N5TNL	EM25ui	28.126092	10	-22	0	1562	253	WSPR2	156	58	WD_3.3.2-2
2026-06-06 19:00	KD3CCO	FN10cs	N2OTO	EL96wi	28.126091	10	-23	0	1617	188	WSPR2	162	56	v1.2.115
2026-06-06 19:00	KD3CCO	FN10cs	KF0VJY	EM28pu	28.126093	10	-17	0	1458	267	WSPR2	146	75	3.0.0
2026-06-06 19:00	KD3CCO	FN10cs	VK2XN	QF59ar	28.126094	10	-19	0	15589	270	WSPR2	1559	713	2.2.159
2026-06-06 19:00	KD3CCO	FN10cs	W3HH	EL89vb	28.126109	10	-25	0	1362	198	WSPR2	136	39	2.7.0
2026-06-06 19:00	KD3CCO	FN10cs	AE5AU	EM34rq	28.126096	10	-6	0	1460	247	WSPR2	146	121	SparkSDR
2026-06-06 19:00	KD3CCO	FN10cs	KE0OSV	EM17hq	28.126102	10	-6	0	1717	265	WSPR2	172	143	3.0.1
2026-06-06 18:56	KD3CCO	FN10cs	AC0G	EM38ww	24.926093	10	-1	0	1239	265	WSPR2	124	120	WD_4.0
2026-06-06 18:56	KD3CCO	FN10cs	KD2M	EL87sg	24.926094	10	-26	0	1561	197	WSPR2	156	40	UberSDR
2026-06-06 18:56	KD3CCO	FN10cs	WA4AU	EL88su	24.926111	10	-7	1	1391	199	WSPR2	139	111	2.6.1
2026-06-06 18:56	KD3CCO	FN10cs	N2OTO	EL96wi	24.926073	10	-19	0	1617	188	WSPR2	162	74	v1.2.115
2026-06-06 18:56	KD3CCO	FN10cs	WD5FTA	EM55dh	24.926074	10	-15	0	1206	244	WSPR2	121	69	rtlsdr-056
2026-06-06 18:56	KD3CCO	FN10cs	K6VZK	DM13nh	24.926093	10	-8	0	3536	269	WSPR2	354	273	WD_3.3.2-2
2026-06-06 18:56	KD3CCO	FN10cs	KV0S	EM38tv	24.926093	10	-15	0	1261	265	WSPR2	126	72	WD_3.3.2-2
2026-06-06 18:56	KD3CCO	FN10cs	VK4EMM	QG62lr	24.926093	10	-29	0	15176	272	WSPR2	1518	260	SparkSDR
2026-06-06 18:56	KD3CCO	FN10cs	KC0KVR	EM48rp	24.926111	10	-20	0	1115	262	WSPR2	112	48	3.0.0
2026-06-06 18:56	KD3CCO	FN10cs	KA4PKB/0	EN41kf	24.926106	10	-15	0	1119	277	WSPR2	112	64	2.7.0
2026-06-06 18:56	KD3CCO	FN10cs	N6RY	DM33sp	24.926088	10	-25	0	3148	267	WSPR2	315	90	3.0.1
2026-06-06 18:56	KD3CCO	FN10cs	AE5AU	EM34rq	24.926097	10	-6	0	1460	247	WSPR2	146	121	SparkSDR
2026-06-06 18:56	KD3CCO	FN10cs	KD2M-2	EL87sg	24.926091	10	-25	0	1561	197	WSPR2	156	45	UberSDR
2026-06-06 18:56	KD3CCO	FN10cs	PT2FHC	GH64cg	24.926092	10	-20	0	7003	147	WSPR2	700	300	UberSDR
2026-06-06 18:56	KD3CCO	FN10cs	N5CSC	EL09uj	24.92619	10	-24	0	2245	242	WSPR2	225	71	3.0.0
2026-06-06 18:54	KB0VYG	EN11vi	KD3CCO	FN10cs	21.096164	0.2	-28	0	1543	86	WSPR2	7715	1543	3.0.1
2026-06-06 18:54	KK4NDU	EM60	KD3CCO	FN10cs	21.096061	0.2	-24	0	1415	34	WSPR2	7075	2224	3.0.1
2026-06-06 18:54	HC5PH	FI06js	KD3CCO	FN10cs	21.096015	5	-19	-1	4895	2	WSPR2	979	448	3.0.1
2026-06-06 18:52	KD3CCO	FN10cs	K9IMM	EN52cv	18.106075	10	-6	0	1021	287	WSPR2	102	85	CWSL_DIGI
2026-06-06 18:52	KD3CCO	FN10cs	KV0S	EM38tv	18.106095	10	0	0	1261	265	WSPR2	126	126	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	KFS	CM87tj	18.106094	10	-13	0	3825	279	WSPR2	383	241	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	DK6UG	JN49cm	18.106095	10	-10	0	6441	50	WSPR2	644	460	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	ON5KQ	JO10os	18.106094	10	-6	0	6060	50	WSPR2	606	502	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	LX1LC	JN39ep	18.106095	10	-13	0	6316	50	WSPR2	632	397	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	IZ6198SWL	JN61vq	18.106095	10	-11	0	7255	55	WSPR2	726	498	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	EA3IOT	JN11ep	18.106094	10	-20	0	6444	60	WSPR2	644	276	web-888
2026-06-06 18:52	KD3CCO	FN10cs	SQ3H	JO82kq	18.106094	10	-15	0	6803	44	WSPR2	680	389	web-888
2026-06-06 18:52	KD3CCO	FN10cs	HB9UFQ	JN36mv	18.106095	10	-18	0	6498	53	WSPR2	650	316	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	DB1UJ-1	JO41jr	18.106095	10	-18	0	6368	47	WSPR2	637	309	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	DL1BAJ	JO43ap	18.106094	10	-26	0	6232	45	WSPR2	623	160	web-888
2026-06-06 18:52	KD3CCO	FN10cs	SDR/JN69BA	JN69ba	18.106095	10	-24	0	6718	49	WSPR2	672	211	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	F1UBL	JN08xs	18.106095	10	-13	0	6066	53	WSPR2	607	382	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	KJ6EI/VE7	CN88fu	18.106094	10	-17	0	3660	300	WSPR2	366	188	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	PA4HJH	JO22uu	18.106095	10	-17	0	6126	47	WSPR2	613	315	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	IW3HBX	JN65an	18.106098	10	-12	0	6906	52	WSPR2	691	454	web-888
2026-06-06 18:52	KD3CCO	FN10cs	KB7SVP/SDR5	DN07cw	18.106129	10	-16	0	3388	298	WSPR2	339	184	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	PY2NMB	GG66mx	18.106094	10	-20	0	7776	150	WSPR2	778	333	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	KG0D	CN88ka	18.106095	10	-13	0	3636	298	WSPR2	364	229	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	K9CZI	CN83mw	18.106095	10	-4	0	3682	291	WSPR2	368	326	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	N0QDS	EN35ga	18.106095	10	-8	0	1358	296	WSPR2	136	105	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	I0UVN	JN61nl	18.106095	10	-16	0	7222	56	WSPR2	722	392	WD_3.2.3-1
2026-06-06 18:52	KD3CCO	FN10cs	DL4ZBE	JO40ba	18.106095	10	-19	0	6411	49	WSPR2	641	293	WD_3.3.2-1
2026-06-06 18:52	KD3CCO	FN10cs	OE9TAV	JN47tk	18.106095	10	-26	0	6642	51	WSPR2	664	171	WD_3.2.3-1
2026-06-06 18:52	KD3CCO	FN10cs	OE9GHV	JN47wk	18.106095	10	-5	0	6658	51	WSPR2	666	571	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	DARCT13	JN47wn	18.106095	10	-13	0	6651	51	WSPR2	665	418	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	DK4RW/1	JO40oe	18.106095	10	-4	0	6471	49	WSPR2	647	573	
2026-06-06 18:52	KD3CCO	FN10cs	PA1JMS	JO21cx	18.106093	10	-29	0	6071	48	WSPR2	607	104	
2026-06-06 18:52	KD3CCO	FN10cs	DP0POL	JO43gn	18.106129	10	-15	0	6266	45	WSPR2	627	358	
2026-06-06 18:52	KD3CCO	FN10cs	DK8FT	JN58oe	18.106094	10	-22	0	6704	50	WSPR2	670	249	
2026-06-06 18:52	KD3CCO	FN10cs	HB9VQQ/RL	JN47kh	18.106095	10	-11	0	6599	52	WSPR2	660	453	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	OE3GBB/Q	JN87aq	18.106094	10	0	0	7042	49	WSPR2	704	704	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	KD7EFG-1	DN31uo	18.106095	10	-16	0	2869	283	WSPR2	287	156	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	AF7KR	DM45dg	18.106099	10	-16	0	3014	269	WSPR2	301	163	WD_3.3.2-1
2026-06-06 18:52	KD3CCO	FN10cs	HB9VQQ	JN47kh	18.106098	10	-8	0	6599	52	WSPR2	660	509	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	KD7EFG	DN31uo	18.106095	10	-16	0	2869	283	WSPR2	287	156	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	OE3GBB/P	JN87aq	18.106094	10	1	0	7042	49	WSPR2	704	724	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	G3VGZ	IO94im	18.106094	10	-23	0	5629	47	WSPR2	563	193	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	PI4THT	JO32kf	18.106105	10	-15	0	6226	47	WSPR2	623	356	0.6
2026-06-06 18:52	KD3CCO	FN10cs	W1CK-1	DM13ie	18.106095	10	-16	0	3577	269	WSPR2	358	194	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	DD5XX	JN48ps	18.106119	10	-18	0	6549	50	WSPR2	655	318	
2026-06-06 18:52	KD3CCO	FN10cs	WA7LNW	DM37gd	18.106114	10	-9	0	3089	274	WSPR2	309	230	RP122-16
2026-06-06 18:52	KD3CCO	FN10cs	DL4RU	JN69cr	18.106095	10	-19	0	6684	48	WSPR2	668	305	1.4A Kiwi
2026-06-06 18:52	KD3CCO	FN10cs	N6GN4	DN70ll	18.106095	10	-21	0	2291	278	WSPR2	229	92	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	K3LR	EN91se	18.106095	10	-19	0	229	283	WSPR2	23	11	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	EA8BFK	IL38bo	18.106094	10	-4	0	5868	82	WSPR2	587	520	WD_3.3.2-2
2026-06-06 18:52	KD3CCO	FN10cs	W1BW	FN54nh	18.106095	10	-24	0	829	59	WSPR2	83	26	
